AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra,suelo_ind_prod,suelo_profundidad,suelo_textura,suelo_drenaje,suelo_textura_encoded,suelo_drenaje_encoded,Rinde_Tendencia,Rinde_Detrended
1990,1907.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2366.602272727381,-459.6022727273812
1990,1906.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2165.931818181867,-259.93181818186713
1990,2400.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2262.215909091028,137.78409090897185
1990,2000.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2474.52840909097,-474.52840909096994
1990,2000.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1754.4602272728225,245.53977272717748
1990,2200.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2017.4886363636615,182.5113636363385
1990,2350.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2354.6250000000728,-4.62500000007276
1990,2295.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2366.488636363705,-71.48863636370515
1990,2250.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2540.0511363637197,-290.0511363637197
1990,2200.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2157.7159090909554,42.28409090904461
1990,2200.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1863.27840909097,336.72159090903006
1990,2300.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2411.0568181818526,-111.05681818185258
1990,2501.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2276.7329545455286,224.26704545447137
1990,1250.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1921.8181818182202,-671.8181818182202
1990,1906.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2323.562500000058,-417.5625000000582
1990,2450.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2531.6988636364404,-81.69886363644036
1990,2400.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2490.2613636364404,-90.26136363644036
1990,2300.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2345.119318181911,-45.119318181910785
1990,2196.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2561.954545454588,-365.9545454545878
1990,2200.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2212.9318181818817,-12.931818181881681
1990,1615.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1587.9772727274394,27.022727272560587
1990,1907.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1756.5113636364986,150.48863636350143
1990,2900.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2343.926136363705,556.0738636362948
1990,1896.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2369.2556818182493,-473.2556818182493
1990,2204.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2606.0056818182347,-402.00568181823473
1990,2650.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2949.113636363676,-299.11363636367605
1990,2300.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2462.1931818182493,-162.1931818182493
1990,1155.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1284.0340909090955,-129.03409090909554
1990,2311.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2211.15340909097,99.84659090903006
1990,2000.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1728.3125000000582,271.6874999999418
1990,2350.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2186.818181818322,163.18181818167795
1990,1556.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1473.475805529015,82.5241944709851
1990,1400.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1428.5454545454922,-28.545454545492248
1990,2256.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1862.2500000001164,393.7499999998836
1990,1907.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2089.630681818264,-182.63068181826384
1990,2302.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2078.863636363705,223.13636363629485
1990,2400.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2435.0965909091756,-35.096590909175575
1990,2208.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2593.426136363676,-385.42613636367605
1990,1800.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1636.5795454545732,163.42045454542676
1990,2098.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,2547.079545454617,-449.0795454546169
1990,1900.0,AR000087692,145.4,34.09,11.33,16.63,58.41,29.93,1.56,35.652941176470584,44.7875,45.2,46.70555555555556,50.2225,36.60333333333333,34.9925,20.639215686274508,28.2075,30.60454545454545,25.76111111111111,32.555,23.296666666666667,22.37,34.550898203592816,77.87949101796407,Franco limosa,Bien drenado,1.0,1.0,1728.227272727323,171.772727272677
