PROVINCIA,DEPARTAMENTO,AÑO,RENDIMIENTO - KG X HA,STATION_ID,lluvia_emergencia,lluvia_encanazon,lluvia_espigazon,lluvia_floracion,lluvia_llenado_de_grano,lluvia_macollaje,lluvia_siembra,tmax_emergencia,tmax_encanazon,tmax_espigazon,tmax_floracion,tmax_llenado_de_grano,tmax_macollaje,tmax_siembra,tmin_emergencia,tmin_encanazon,tmin_espigazon,tmin_floracion,tmin_llenado_de_grano,tmin_macollaje,tmin_siembra
Santa Fe,9 de Julio,2000,1650.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Belgrano,2000,2205.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Caseros,2000,2000.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Castellanos,2000,2300.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Garay,2000,2200.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,General López,2000,2503.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,General Obligado,2000,1750.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Iriondo,2000,2000.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,La Capital,2000,2100.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Las Colonias,2000,2200.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Rosario,2000,2000.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Cristóbal,2000,2300.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Javier,2000,1406.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Jerónimo,2000,2202.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Justo,2000,1900.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Lorenzo,2000,2060.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,San Martín,2000,2400.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Vera,2000,1900.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Santa Fe,Villa Constitución,2000,2207.0,AR000087257,3.5,3.5,12.9,463.0,175.0,3.0,0.3,19.468627450980392,28.355,28.181818181818183,26.27,27.845,24.126666666666665,18.365,4.366666666666667,13.57,15.509090909090908,15.5,14.79,8.956666666666667,6.640000000000001
Buenos Aires,25 de Mayo,2001,1706.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,9 de Julio,2001,2211.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Adolfo Alsina,2001,2199.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Adolfo Gonzales Chaves,2001,3052.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Alberti,2001,1806.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Arrecifes,2001,1913.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Ayacucho,2001,2652.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Azul,2001,3037.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Bahía Blanca,2001,1846.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Balcarce,2001,3027.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Baradero,2001,1517.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Benito Juárez,2001,2869.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Bolívar,2001,2500.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Bragado,2001,2000.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Campana,2001,1167.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Cañuelas,2001,1805.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Capitán Sarmiento,2001,1935.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Carlos Casares,2001,2604.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Carlos Tejedor,2001,2514.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Carmen de Areco,2001,2000.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Castelli,2001,2653.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Chacabuco,2001,1800.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Chascomús,2001,1724.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Chivilcoy,2001,1807.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Colón,2001,2438.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Coronel de Marina Leonardo Rosales,2001,1812.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Coronel Dorrego,2001,2220.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Coronel Pringles,2001,2430.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Coronel Suárez,2001,2616.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Daireaux,2001,2700.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Dolores,2001,2609.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Exaltación de la Cruz,2001,1222.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Florentino Ameghino,2001,2304.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Alvarado,2001,2968.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Alvear,2001,2625.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Arenales,2001,1814.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Belgrano,2001,1813.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Guido,2001,2653.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Juan Madariaga,2001,2715.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General La Madrid,2001,2616.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Las Heras,2001,1800.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Lavalle,2001,2653.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Pinto,2001,2407.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Pueyrredón,2001,2909.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Rodríguez,2001,1800.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Viamonte,2001,2222.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,General Villegas,2001,2202.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Guaminí,2001,2026.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Hipólito Yrigoyen,2001,2417.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Junín,2001,1806.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Laprida,2001,2830.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Las Flores,2001,1752.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Leandro N. Alem,2001,2302.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Lincoln,2001,2600.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Lobería,2001,2823.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Lobos,2001,1916.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Luján,2001,1813.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Maipú,2001,2711.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Mar Chiquita,2001,2712.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Marcos Paz,2001,1800.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Mercedes,2001,1200.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Monte,2001,1828.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Navarro,2001,1799.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Necochea,2001,3471.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Olavarría,2001,3013.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Patagones,2001,1860.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Pehuajó,2001,2500.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Pellegrini,2001,1905.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Pergamino,2001,2286.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Pilar,2001,1800.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Puán,2001,2312.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Ramallo,2001,2000.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Rauch,2001,2704.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Rivadavia,2001,2600.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Rojas,2001,2206.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Roque Pérez,2001,1813.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Saavedra,2001,2418.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
Buenos Aires,Saladillo,2001,1698.0,AR000087692,181.8,5.1,36.1,18.0,94.0,3.5,1.3,13.268627450980391,16.384999999999998,18.645454545454545,19.76,21.17,14.706666666666669,13.245,5.3960784313725485,11.505,11.990909090909092,9.59,10.29,6.383333333333334,2.675
